 	Label	Area	%Area
1	20190221-009-10x.jpg	16351.713	0
2	20190221-009-10x.jpg	10702.029	0
3	20190221-009-10x.jpg	2307.295	0
4	20190221-009-10x.jpg	0.014	0
5	20190221-009-10x.jpg	12.772	0
6	20190221-009-10x.jpg	0.005	0
7	20190221-009-10x.jpg	0.244	0
8	20190221-009-10x.jpg	0.098	0
9	20190221-009-10x.jpg	0.050	0
10	20190221-009-10x.jpg	6.699	0
11	20190221-009-10x.jpg	23.429	0
12	20190221-009-10x.jpg	0.007	0
13	20190221-009-10x.jpg	0.077	0
14	20190221-009-10x.jpg	0.002	0
15	20190221-009-10x.jpg	0.024	0
16	20190221-009-10x.jpg	0.117	0
17	20190221-009-10x.jpg	15.065	0
18	20190221-009-10x.jpg	13.187	0
19	20190221-009-10x.jpg	0.240	0
20	20190221-009-10x.jpg	0.005	0
21	20190221-009-10x.jpg	0.053	0
22	20190221-009-10x.jpg	0.137	0
23	20190221-009-10x.jpg	0.105	0
24	20190221-009-10x.jpg	0.091	0
25	20190221-009-10x.jpg	0.302	0
26	20190221-009-10x.jpg	0.002	0
27	20190221-009-10x.jpg	0.105	0
28	20190221-009-10x.jpg	0.314	0
29	20190221-009-10x.jpg	0.259	0
30	20190221-009-10x.jpg	0.367	0
31	20190221-009-10x.jpg	0.180	0
32	20190221-009-10x.jpg	4.202	0
33	20190221-009-10x.jpg	0.002	0
34	20190221-009-10x.jpg	7.310	0
35	20190221-009-10x.jpg	0.002	0
36	20190221-009-10x.jpg	0.084	0
37	20190221-009-10x.jpg	0.072	0
38	20190221-009-10x.jpg	2.904	0
39	20190221-009-10x.jpg	0.079	0
40	20190221-009-10x.jpg	0.046	0
41	20190221-009-10x.jpg	0.153	0
42	20190221-009-10x.jpg	0.081	0
43	20190221-009-10x.jpg	0.053	0
44	20190221-009-10x.jpg	0.060	0
45	20190221-009-10x.jpg	0.060	0
46	20190221-009-10x.jpg	0.010	0
47	20190221-009-10x.jpg	0.002	0
48	20190221-009-10x.jpg	0.414	0
49	20190221-009-10x.jpg	0.002	0
50	20190221-009-10x.jpg	0.029	0
51	20190221-009-10x.jpg	0.005	0
52	20190221-009-10x.jpg	0.110	0
53	20190221-009-10x.jpg	0.438	0
54	20190221-009-10x.jpg	8.563	0
55	20190221-009-10x.jpg	20.741	0
56	20190221-009-10x.jpg	0.041	0
57	20190221-009-10x.jpg	0.058	0
58	20190221-009-10x.jpg	0.050	0
59	20190221-009-10x.jpg	0.055	0
60	20190221-009-10x.jpg	0.007	0
61	20190221-009-10x.jpg	0.041	0
62	20190221-009-10x.jpg	0.014	0
63	20190221-009-10x.jpg	0.055	0
64	20190221-009-10x.jpg	0.084	0
65	20190221-009-10x.jpg	0.597	0
66	20190221-009-10x.jpg	0.218	0
67	20190221-009-10x.jpg	9.938	0
68	20190221-009-10x.jpg	0.024	0
69	20190221-009-10x.jpg	1.653	0
70	20190221-009-10x.jpg	0.024	0
71	20190221-009-10x.jpg	0.069	0
72	20190221-009-10x.jpg	0.216	0
73	20190221-009-10x.jpg	0.062	0
74	20190221-009-10x.jpg	0.309	0
75	20190221-009-10x.jpg	9.691	0
76	20190221-009-10x.jpg	0.922	0
77	20190221-009-10x.jpg	0.062	0
78	20190221-009-10x.jpg	0.335	0
79	20190221-009-10x.jpg	1.533	0
80	20190221-009-10x.jpg	0.613	0
81	20190221-009-10x.jpg	3.704	0
82	20190221-009-10x.jpg	13.367	0
83	20190221-009-10x.jpg	0.958	0
84	20190221-009-10x.jpg	0.110	0
85	20190221-009-10x.jpg	0.084	0
86	20190221-009-10x.jpg	0.005	0
87	20190221-009-10x.jpg	0.046	0
88	20190221-009-10x.jpg	0.014	0
89	20190221-009-10x.jpg	0.673	0
90	20190221-009-10x.jpg	0.048	0
91	20190221-009-10x.jpg	0.486	0
92	20190221-009-10x.jpg	0.074	0
93	20190221-009-10x.jpg	0.081	0
94	20190221-009-10x.jpg	0.391	0
95	20190221-009-10x.jpg	0.029	0
96	20190221-009-10x.jpg	1.430	0
97	20190221-009-10x.jpg	1.591	0
98	20190221-009-10x.jpg	20.049	0
99	20190221-009-10x.jpg	0.122	0
100	20190221-009-10x.jpg	0.951	0
101	20190221-009-10x.jpg	4.578	0
102	20190221-009-10x.jpg	9.236	0
103	20190221-009-10x.jpg	0.005	0
104	20190221-009-10x.jpg	1.270	0
105	20190221-009-10x.jpg	0.005	0
106	20190221-009-10x.jpg	0.026	0
107	20190221-009-10x.jpg	0.046	0
108	20190221-009-10x.jpg	0.005	0
109	20190221-009-10x.jpg	0.065	0
110	20190221-009-10x.jpg	0.005	0
111	20190221-009-10x.jpg	0.029	0
112	20190221-009-10x.jpg	0.002	0
113	20190221-009-10x.jpg	12.880	0
114	20190221-009-10x.jpg	0.117	0
115	20190221-009-10x.jpg	12.003	0
116	20190221-009-10x.jpg	0.007	0
117	20190221-009-10x.jpg	0.007	0
118	20190221-009-10x.jpg	0.022	0
119	20190221-009-10x.jpg	3.417	0
120	20190221-009-10x.jpg	4.650	0
121	20190221-009-10x.jpg	0.031	0
122	20190221-009-10x.jpg	0.163	0
123	20190221-009-10x.jpg	0.026	0
124	20190221-009-10x.jpg	8.548	0
125	20190221-009-10x.jpg	6.579	0
126	20190221-009-10x.jpg	0.077	0
127	20190221-009-10x.jpg	0.065	0
128	20190221-009-10x.jpg	0.019	0
129	20190221-009-10x.jpg	0.029	0
130	20190221-009-10x.jpg	0.048	0
131	20190221-009-10x.jpg	0.290	0
132	20190221-009-10x.jpg	0.716	0
133	20190221-009-10x.jpg	0.089	0
134	20190221-009-10x.jpg	0.002	0
135	20190221-009-10x.jpg	0.455	0
136	20190221-009-10x.jpg	0.002	0
137	20190221-009-10x.jpg	0.216	0
138	20190221-009-10x.jpg	17.495	0
139	20190221-009-10x.jpg	0.005	0
140	20190221-009-10x.jpg	0.005	0
141	20190221-009-10x.jpg	0.048	0
142	20190221-009-10x.jpg	0.072	0
143	20190221-009-10x.jpg	0.019	0
144	20190221-009-10x.jpg	0.225	0
145	20190221-009-10x.jpg	18.292	0
146	20190221-009-10x.jpg	0.587	0
147	20190221-009-10x.jpg	5.805	0
148	20190221-009-10x.jpg	0.038	0
149	20190221-009-10x.jpg	0.048	0
150	20190221-009-10x.jpg	0.019	0
151	20190221-009-10x.jpg	0.005	0
152	20190221-009-10x.jpg	9.579	0
153	20190221-009-10x.jpg	0.096	0
154	20190221-009-10x.jpg	0.010	0
155	20190221-009-10x.jpg	0.316	0
156	20190221-009-10x.jpg	0.005	0
157	20190221-009-10x.jpg	0.058	0
158	20190221-009-10x.jpg	0.673	0
159	20190221-009-10x.jpg	0.002	0
160	20190221-009-10x.jpg	0.019	0
161	20190221-009-10x.jpg	0.017	0
162	20190221-009-10x.jpg	2.226	0
163	20190221-009-10x.jpg	0.189	0
164	20190221-009-10x.jpg	8.251	0
165	20190221-009-10x.jpg	0.213	0
166	20190221-009-10x.jpg	0.053	0
167	20190221-009-10x.jpg	0.244	0
168	20190221-009-10x.jpg	0.196	0
169	20190221-009-10x.jpg	0.364	0
170	20190221-009-10x.jpg	0.129	0
171	20190221-009-10x.jpg	0.002	0
172	20190221-009-10x.jpg	0.002	0
173	20190221-009-10x.jpg	0.383	0
174	20190221-009-10x.jpg	8.005	0
175	20190221-009-10x.jpg	0.362	0
176	20190221-009-10x.jpg	0.046	0
177	20190221-009-10x.jpg	0.132	0
178	20190221-009-10x.jpg	0.072	0
179	20190221-009-10x.jpg	4.444	0
180	20190221-009-10x.jpg	0.002	0
181	20190221-009-10x.jpg	0.024	0
182	20190221-009-10x.jpg	0.108	0
183	20190221-009-10x.jpg	0.034	0
184	20190221-009-10x.jpg	0.304	0
185	20190221-009-10x.jpg	0.383	0
186	20190221-009-10x.jpg	0.005	0
187	20190221-009-10x.jpg	0.081	0
188	20190221-009-10x.jpg	0.074	0
189	20190221-009-10x.jpg	0.014	0
190	20190221-009-10x.jpg	0.189	0
