 	Label	Area	%Area
1	20190221-059-10x.jpg	8411.216	0
2	20190221-059-10x.jpg	15432.722	0
3	20190221-059-10x.jpg	3574.748	0
4	20190221-059-10x.jpg	0.798	0
5	20190221-059-10x.jpg	0.002	0
6	20190221-059-10x.jpg	0.335	0
7	20190221-059-10x.jpg	0.002	0
8	20190221-059-10x.jpg	12.154	0
9	20190221-059-10x.jpg	0.661	0
10	20190221-059-10x.jpg	0.074	0
11	20190221-059-10x.jpg	12.883	0
12	20190221-059-10x.jpg	0.158	0
13	20190221-059-10x.jpg	5.561	0
14	20190221-059-10x.jpg	4.967	0
15	20190221-059-10x.jpg	0.276	0
16	20190221-059-10x.jpg	0.034	0
17	20190221-059-10x.jpg	0.005	0
18	20190221-059-10x.jpg	0.031	0
19	20190221-059-10x.jpg	0.117	0
20	20190221-059-10x.jpg	0.012	0
21	20190221-059-10x.jpg	0.002	0
22	20190221-059-10x.jpg	50.268	0
23	20190221-059-10x.jpg	10.671	0
24	20190221-059-10x.jpg	0.175	0
25	20190221-059-10x.jpg	5.566	0
26	20190221-059-10x.jpg	0.024	0
27	20190221-059-10x.jpg	0.103	0
28	20190221-059-10x.jpg	0.103	0
29	20190221-059-10x.jpg	2.393	0
30	20190221-059-10x.jpg	0.019	0
31	20190221-059-10x.jpg	0.072	0
32	20190221-059-10x.jpg	0.002	0
33	20190221-059-10x.jpg	0.252	0
34	20190221-059-10x.jpg	0.034	0
35	20190221-059-10x.jpg	0.237	0
36	20190221-059-10x.jpg	0.017	0
37	20190221-059-10x.jpg	0.002	0
38	20190221-059-10x.jpg	0.002	0
39	20190221-059-10x.jpg	0.034	0
40	20190221-059-10x.jpg	0.043	0
41	20190221-059-10x.jpg	0.010	0
42	20190221-059-10x.jpg	4.806	0
43	20190221-059-10x.jpg	0.022	0
44	20190221-059-10x.jpg	4.248	0
45	20190221-059-10x.jpg	0.141	0
46	20190221-059-10x.jpg	0.007	0
47	20190221-059-10x.jpg	18.815	0
48	20190221-059-10x.jpg	0.060	0
49	20190221-059-10x.jpg	0.060	0
50	20190221-059-10x.jpg	0.002	0
51	20190221-059-10x.jpg	0.026	0
52	20190221-059-10x.jpg	0.062	0
53	20190221-059-10x.jpg	0.093	0
54	20190221-059-10x.jpg	0.395	0
55	20190221-059-10x.jpg	3.440	0
